node,degree centrality
Mounir Hamdi,9
Philipp Hofmann,1
Oliver Holland,4
Elaheh Homayounvala,1
Makoto Itami,1
Kohji Itoh,1
Mikio Iwamura,1
Adil S. Jahan,1
Alexandre Jaron,1
Jie Jia,3
George Kamel,1
Theodora Karveli,1
Piyush Khengar,1
Shabnam Khomejani,2
Hideo Kobayashi,1
Dimitris Koulakiotis,1
Yonghui Li 0001,18
Afzal Lodhi,1
Mahi Lohi,1
Toktam Mahmoodi,1
Giuliano Manara,1
Steve McLaughlin 0001,1
Andrej Mihailovic,1
Bongkyo Moon,1
Kazuo Mori,1
Daniel Morris,1
Thikrait Al Mosawi,1
Leila Musavian,4
Nima Nafisi,1
Nika Naghavi,1
Katsuhiro Naito,1
Mitsuru Nakamura,1
Mohammad Reza Nakhai,3
Luca De Nardis,2
Maciej J. Nawrocki,1
Paolo Nepa,1
Huan Xuan Nguyen,5
Nikolas Olaziregi,1
Joao Oliveira,1
Francesco Saverio Ostuni,1
Paul Pangalos,1
Katerina Papadaki 0001,2
Jordi Pérez-Romero,1
Shuyu Ping,3
Marco Porretta,1
A. Dev Pragad,1
Christian Prehofer,1
Sampath N. Ranasinghe,1
Ronan de Renesse,1
Daniel Robalo,1
Robert Rümmler,1
Fatin Said,1
Gbenga Salami,2
Oriol Sallent,2
Konstantinos Samdanis,4
Nishanth R. Sastry,1
Merat Shahidi,1
Uma Shanker,1
Mohammad Shikh-Bahaei,4
Arman Shojaeifard,3
A. Haffiz Shuaib,1
Waleed Al Sobhi,1
Hongjia Su,1
Dan Keun Sung,5
Mallikarjun Tatipamula,1
Nazir Uddin,1
Fernando J. Velez,3
Konstantinos Voulgaris,1
Lin Wang 0002,1
Xingwei Wang 0001,5
Dave Wisely,1
Kai-Kit Wong,22
Stan Wong,1
Faqir Zarrar Yousaf,2
Zainab R. Zaidi,1
Michele Zorzi,8
Stephen Baek,3
Kaj-Mikael Björk,4
Maite Termenon Conde,3
Emil Eirola,5
Andrey Gritsenko,4
Silke Holtmanns,3
Renjie Hu,3
Philippe du Jardin,3
Hans J. Johnson,3
Paula Lauren,5
Leonardo Espinosa Leal,3
Ian Oliver,4
Eric Séverin,3
Dusan Sovilj,4
David Veganzones,3
Mohamed M. Abdallah 0001,2
Fatma Abdelkefi,1
Abubakr O. Al-Abbasi,1
Tareq Y. Al-Naffouri,4
Mahmoud Al-Qutayri,4
Hanan Al-Tous,1
Yahia Alghorani,1
Irfan Ali,1
Trevor Allen,1
Aditya Awasthi,1
Waheed Uz Zaman Bajwa,1
Poras T. Balsara,1
Imad Barhumi,1
Lazhar Ben-Brahim,2
Alexandros-Apostolos A. Boulogeorgos,2
A. Robert Calderbank,2
Rakan Chabaan,2
Yuchao Chang,2
Jian Chen 0002,5
Lei Chen,4
Zihao Cheng,4
Yuejie Chi,1
Hamadi Chihaoui,2
Chia-Chin Chong,1
Andreas I. Chrysochos,1
Cristina Comaniciu,2
Sushanta Das,2
Xiaohua Deng,2
Mehrdad Dianati,6
Suhas N. Diggavi,2
Octavia A. Dobre,11
X. Du,1
Trung Quang Duong,16
Sanket Dusad,1
Homa Eghbali,1
Mahmoud Elgenedy,2
Ines Elleuch,1
Ahmed ElSamadouny,1
Brian L. Evans,1
Pingzhi Fan,17
Sebti Foufou,1
Christina Fragouli,1
Mingjun Gao,1
Adel Gastli,2
Costas N. Georghiades,2
Ahmad Gomaa,1
Ala Gouissem,1
Sanjeev Gurugopinath,1
Noureddine Hamdi,2
Ridha Hamila,3
Ahmadreza Hedayat,1
Ahmed G. Helmy,2
John E. Hershey,1
H. Huang,1
Huang Huang,3
Naveed Iqbal,1
Habibul Islam,2
K. M. Zahidul Islam,1
Georges Kaddoum,4
Reza Kalbasi,1
Abdulrahman Kalbat,1
Mohamed Kashef,1
Amin Khansefid,1
Il Han Kim,1
Kyeong Jin Kim,10
Rajalekshmi Kishore,1
Ioannis Krikidis,7
Junho Lee,1
Baoqing Li,2
Yinghui Li,1
Yongzhao Li,5
Yuanwei Liu,12
Sili Lu,1
Lu Lv,3
Asma Mabrouk,2
Mohamed F. Marzban,2
Hakam Mheidat,1
Hlaing Minn,1
Lina S. Mohjazi,2
Mohamed Mokhtar,2
Sami Muhaidat,8
Ayman F. Naguib,1
Won Namgoong,1
Balachander Narasimhan,1
Sudharshan Narayanan,1
Aria Nosratinia,1
Özgür Özdemir,1
Theofilos A. Papadopoulos,1
Grigoris K. Papagiannis,1
Samuel Pierre,2
Khalid A. Qaraqe,6
Khaled M. Rabie,1
Payam Rabiei,1
Marco Di Renzo,14
Fredrik Rusek,1
Lutfi Samara,1
Mohammad Saquib,1
Shilpa Satish,1
Gary J. Saulnier,1
Ali H. Sayed,2
Mostafa Sayed,2
Robert Schober,26
Bassant Selim,3
Bayan S. Sharif,5
Jiangbo Si,7
Paschalis C. Sofotasios,4
Anastasios Stamoulis,1
Ahmed Kamal Sultan-Salem,4
Ali Tajer,2
Andrea M. Tonello,2
Kamel Tourki,4
William Turin,1
Murat Uysal,5
Dandan Wang 0001,1
Huiming Wang,9
Yuhao Wang 0001,10
Fujio Watanabe,1
Lenan Wu,4
Zheng Yang 0003,3
Waleed M. Younis,1
Xiaobing Yuan,2
Guangrong Yue,2
Azzedine Zerguine,1
Qi Zhan,1
Hailin Zhang 0001,8
Xiongjian Zhang,3
Beixiong Zheng,7
Bingcheng Zhu,2
Abdelmalek B. C. Zidouri,1
Zoran Zvonar,2
Michael Botros Shenouda,3
Ljiljana Trajkovic,1
Amr A. AbdelNabi,1
Fawaz S. Al-Qahtani,1
Hüseyin Arslan,4
Kambiz Asrar-Haghighi,2
Mohamed Adel Attia,1
Roberto Beraldi,1
Ahmed H. Abd El-Malek,1
Anwar Elfeitori,1
Maged Elkashlan,10
Ayman Elnaggar,1
Fayez Gebali,1
Ramy H. Gohary,3
Mohammed Hafez,2
Saïd Hanafi,1
Khaled A. Harras,6
Salah Hessien,1
Yuzhen Huang,6
Mohammad Tarek Hussien,2
Salama Ikki,2
Mabo Robert Ito,3
Ayman Kaheel,1
Junaid A. Khan,1
Salman Khan,4
Tamer Khattab,7
Wessam Mesbah,1
Amr M. Mohamed,1
Abderrahmen Mtibaa,2
Aymen Omri,1
Viktor K. Prasanna,3
Redha M. Radaydeh,2
Tharmalingam Ratnarajah,6
Ahmed Riadh Rebai,1
A. L. Narasimha Reddy,1
Anas M. Salhab,1
Karim G. Seddik,7
Mohammad Shaqfeh,4
Haitham Tayyar,1
Jinlong Wang,8
Qihui Wu,9
Jing Yang,6
Zhiyuan Yin,2
Ammar Zafar,2
Caijun Zhong,10
Salam A. Zummo,2
Ivan V. Bajic,1
Xiangyuan Bu,4
Wen Chen,6
Jiannan Cui,1
Rongfei Fan,6
Fei Gao,2
Xiaozheng Gao,3
Hangcheng Han,1
Zhongxia Simon He,1
Robert W. Heath Jr.,6
Han Hu 0003,5
Hai Jiang 0001,9
Hui-ying Jiao,1
Song Jin,2
Ruide Li,2
Xiangming Li,3
Zhifang Liao,3
Yujie Lin,1
Heng Liu 0001,1
Jihua Lu,1
Yao Lu,4
Xiaoli Ma,2
Wenqian Shen,2
Aihua Wang,2
Bei Wang,2
Gongpu Wang,11
Ping Wang 0001,8
Shuai Wang 0013,3
Zhenghuan Wang,1
Zhiqiang Wei,3
Jinsong Wu 0001,12
Yixuan Xie,1
Chengwen Xing,6
Binbin Xu,1
Shengxin Xu,1
Zhan Xu,2
Jie Yang,3
Jing (Jonas) Yang,1
Lei Yang,3
Lei Yang 0027,3
Nan Yang 0006,6
Tao Yang 0004,1
Neng Ye,3
Hang Yuan,2
Jinhong Yuan,10
Lei Yuan 0002,1
Yihao Zhang,3
Francisco Rodrigo Porto Cavalcanti,2
Tarcisio F. Maciel,1
Emanuel Bezerra Rodrigues,1
Diego Aguiar Sousa,1
Huaqiang Yuan,4
Zusheng Zhang,1
Attahiru Sule Alfa,4
Yuxia Lin,3
Omid Namvar Gharehshiran,2
Narges Noori,1
S. Mohammad Razavizadeh,1
Chien-Chung Shen,3
Hassan Alnoon,1
Feng Bao 0001,1
Young-Ji Byon,1
Yang-Wai Chow,1
Ernesto Damiani,2
Noura Al Ebri,1
Fuchun Guo,1
Eman Hableel,1
Andrew Jones 0002,1
Jangseong Kim,1
Jongkil Kim,1
Kwangjo Kim,1
Jin Li 0002,2
Nan Li 0007,1
Joseph K. Liu,1
Surya Nepal,1
Reihaneh Safavi-Naini,1
Khaled Salah,2
Taeshik Shon,3
Abdulhadi Shoufan,1
Ron Steinfeld,1
Willy Susilo,6
Quang Hieu Vu,1
Jianfeng Wang,5
Duncan S. Wong,3
Jun Wen Wong,1
Yanjiang Yang,2
Chan Yeob Yeun,2
Yuliang Zheng,1
Jianying Zhou 0001,2
Mikael Åkerholm,1
Niclas Ericsson,1
Morgan E. Johansson,2
Ki-Hyung Kim,1
Krister Landernäs,1
Luka Lednicki,1
Muhammad Taqi Raza,2
Larisa Rizvanovic,1
Judith E. Y. Rossebø,1
Pia Stoll,1
Johan Torsner,2
Seung-Wha Yoo,1
Yuehai Wang,1
Jianhong Zhang,3
Eyhab Al-Masri,1
Bharat K. Bhargava,3
Changyong Cao,2
Vijay Chandrasekhar 0001,1
Donald Chinn,1
Yul Chu,1
Sam Chung,1
Li-Rong Dai,2
Zhenhong Du,1
Ling-Yu Duan,3
Min Feng,1
Feng Gao,2
Wen Gao 0001,9
Bryan S. Goda,1
Fang Gong,1
Zengzhou Hao,1
Xianqiang He,1
Congzhi Huang,1
Haiqing Huang,1
Tiejun Huang,3
Hao Jiang,1
Alex ChiChung Kot,3
Kyle Levy,1
Xianxian Li,1
Yue Li,8
Zhichen Li,1
Jie Lin,2
Jun Liu 0036,1
Renyi Liu,1
Yingzhen Liu,1
Yihang Lou,1
Daiqian Ma,1
Zhihua Mao,1
Delu Pan,1
Palanisamy Shanmugam,1
Xi Shao,2
Meeta Sharma,1
Jae Sok Son,1
Xiao Su,1
Peipei Sui,1
Difeng Wang,1
Juanle Wang,1
Shiqi Wang,4
Wenhui Wang 0002,2
Xiaogang Wang,1
Xinli Wang,1
Ji-An Wei,1
Huaicheng Yan,1
Xiaolei Yuan,1
Feng Zhang 0009,1
Qiankun Zhu,1
Lars Aabakken,1
Øyvind Aardal,1
Mohammad Albatat,1
Zdenka Babic,1
Miloud Bagaa,3
Norberto Barroca,2
Jacob Bergsland,1
Luís M. Borges,2
Pritam Bose,1
Sverre Brovoll,1
Sang-Seon Byun,2
Narcís Cardona,1
Nuno Borges Carvalho,1
Youssef Chahibi,1
Rohit Chandra,1
Raúl Chávez-Santiago,1
Ali Chelli,2
Yanfang Deng,1
Djamel Djenouri,2
Feng-xia Fei,1
John T. Flåm,1
Pål Anders Floor,1
Vladislav Fomin,1
Alejandro Fornes-Leal,1
Erik Fosse,1
Seyyed Hamed Fouladi,1
Arild Fuldseth,1
Fei Gao 0002,1
Concepcion Garcia-Pardo,1
Ricardo Gonçalves 0003,1
Paulo T. Gouveia,1
Yoram Haddad 0001,3
Per Steinar Halvorsen,1
Svein-Erik Hamran,1
Amir Jabbari,1
Dainius Jankunas,1
Einar Broch Johnsen,1
Kimmo Kansanen,1
Fatemeh Kazemeyni,1
Ali Khaleghi,1
Anna N. Kim,1
Heung-No Lee,1
Wolfgang Leister,2
John M. Lervik,1
Caroline Loss,1
Pengfei Lu,1
Fabio Mesiti,1
Babak Moussakhani,1
Hieu T. Nguyen,2
Keith E. Nolan,1
Olaf Owe,1
Karl Øyri,1
Rafael Palomar,1
Minh-Long Pham,1
Pedro Pinho,1
Hemin Ali Qadir,1
Yibo Qi,1
Tor A. Ramstad,1
Rita Salvado,1
Eigil Samset,1
Henrique M. Saraiva,1
Alma Secerbegovic,1
Younghak Shin,1
Mikael Skoglund,4
Lars Erik Solberg,1
Johannes Solhusvik,1
Stig Støa,1
Kenichi Takizawa,1
Jorge Tavares,1
Ana Vallés-Lluch,1
Mladen Veletic,1
Jianqing Wang,1
Qinghua Wang 0001,1
Niklas Wernersson,1
Mohamed F. Younis,2
Dinesh Bharadia,1
Vijay K. Bhargava,10
Bin Cheng 0002,1
Junil Choi,1
David Hung-Chang Du,3
Mohammad Fanaei,3
S. M. Osman Gani,2
David Gefen,1
Marco Gruteser,2
Rui Guo,2
Tara Javidi,1
Miles Johnson,1
Praveen Kaligineedi,1
John B. Kenney,2
Hongsheng Lu,1
Yongxi Lu,1
Neelesh B. Mehta,3
Yue Meng,5
Aman Raj,1
Charles E. Rohrs,1
Ali Rostami,1
Ahmed Hamdi Sakr,2
Sarah Sharafkandi,1
Vinod Sharma,1
Takayuki Shimizu,2
Atish P. Sinha,1
Katrin Sjöberg,1
Samuel Sunarjo,1
Amin Tahmasbi-Sarvestani,2
Vutha Va,1
Matthew C. Valenti,3
Vladimeros Vladimerou,1
Fatemeh Zahedi,1
Huimin Zhao 0003,1
Rana Abbas,2
Elisa Bertino,5
Linlin Chao,1
He Henry Chen,8
Peng Cheng 0002,7
Flávia Coimbra Delicato,1
Zhao Yang Dong,3
Liming Ge,1
Wibowo Hardjawana,3
Choong Seon Hong,8
Chuang Hu,2
Weiyu Ju,1
Qinghua Li,2
Wei Li 0058,4
Ya Li,2
Yicheng Lin,2
Hongmei Liu 0006,2
Yazhu Liu,1
Yucen Nan,1
Paulo F. Pires,1
Abubakar Sadiq Sani,2
Mahyar Shirvanimoghaddam,3
Jianhua Tao,1
Nguyen H. Tran,4
Dan Wang,12
Shen Wang,3
Shi Wang,3
Wenbo Wang 0007,15
Yuhua Xu 0003,1
Zhengjie Yang,1
Phee Lep Yeoh,4
Wei Yu 0001,6
Dong Yuan,4
Shizhe Zang,2
Jianhua Zhang 0001,3
Xiaobing Zhao,1
Muqiao Zheng,2
Bing Bing Zhou,4
Albert Y. Zomaya,20
Chih-Lin I,9
David Soldani,2
Tuncer Baykas,2
Rolf Winter,2
Edgar S. García-Treviño,1
Raffaele Giaffreda,2
Milica Milojevic,1
Brendan Neville,1
A. Patel,1
Jeremy V. Pitt,1
Konstantinos Prouskas,1
Tobias Regner,1
Ronaldo M. Salles,1
Suttipong Thajchayapong,1
Wipawee Usaha,1
Qiang Yang 0004,1
Grigorios Zachariadis,1
Adnan A. Abu-Dayya,1
Shirish A. Altekar,1
Ramin Babaee,1
Kareem E. Baddour,2
Giulio Bartoli,1
Aydin Behnad,4
Jean-Claude Belfiore,2
Lingzhi Cao,1
Robert Carruthers,1
Hsiao-Hwa Chen,38
W. W. Choy,1
Mohamed Oussama Damen,1
Xiaodai Dong,1
Xiaofei Dong,1
Zheng Du,3
Amin Emad,1
Romano Fantacci,5
Golnaz Farhadi,3
Hesham El Gamal,2
Yu Gan 0002,3
Alex E. Geyer,1
Qintian Guo,1
Sasan Haghani,1
Kasun T. Hemachandra,1
Iraj Hosseini,1
Bo Hu 0005,1
Jeremiah Hu,1
Haiyan Huang,2
Chunxing Jiang,2
Sijing Jiang,1
Mahdi Karami,1
Young Gil Kim,1
Seung Joon Lee,1
Mark S. Leeson,2
Cyril Leung,7
Wenyu Li,2
Yanwen Li,1
Danpu Liu,4
Ren Ping Liu,9
Shuo Liu 0010,2
Xiaoqing Liu,1
Pavel Loskot,1
Tiejun Lv,6
Dania Marabissi,1
Peter J. McLane,1
Maria Luisa Merani,1
Vahid Naghshin,1
Mostafa Naseri,1
Wei Ni 0001,11
Reza Nikjah,1
Somasundaram Niranjayan,2
Ali Olfat,1
Chunyu Pan,2
David R. Pauluzzi,1
Pedram Paysarvi-Hoseini,1
Tim V. Poon,1
Marius F. Pop,1
Amir Masoud Rabiei,2
Payam Dehghani Rahimzadeh,1
Faruq Rajwani,1
Yuan Ren 0003,3
S. Ali Saberali,2
Hua Shao,4
Hamid Sharif,5
Ali Sharifkhani,1
Kathiravetpillai Sivanesan,1
John E. Smee,1
Xin Su 0001,7
Navod Suraweera,1
Christopher C. Tan,1
Peng Tan,1
Chintha Tellambura,10
Bohdan R. Tomiuk,1
Sergiy A. Vorobyov,2
Shuai Wang,5
Shuyi Wang,2
Xin Wang 0007,1
Zhigang Wen,2
Stuart C. White,1
Moe Z. Win,2
Paul H. Wittke,1
Xiaoyong Wu,1
Chengshan Xiao,3
Chuzhe Xiao,1
Yuanyuan Yao,6
David J. Young,1
Jian Yu,10
Jie Zeng 0001,3
Tiankui Zhang,4
Xiaodi Zhang,1
Xuewei Zhang,7
Yixing Zhang,1
Yahong Rosa Zheng,1
Jinkang Zhu,1
Sundar Aditya,1
Faisal Alawwad,1
Adnan A. Alghammas,1
Waleed S. Alrobian,1
Abdulhameed Alsanie,1
Mohammed Alshareef,1
Saleh A. Alshebeili,1
Muhammad A. Ashraf,1
R. Michael Buehrer,2
Shih-Chun Chang,1
Harpreet S. Dhillon,3
Andreas F. Molisch,7
Naif Rabeah,1
Vishnu V. Ratnam,1
Brian R. Suter,1
Andrea Acquaviva,1
Femi A. Aderohunmu,1
Yuvraj Agarwal,1
Giovanni Agosta,1
Eirikur Agustsson,2
Bashir M. Al-Hashimi,2
Andrea Alimonda,1
P. Anagnostou,1
Renzo Andri,2
Federico Angiolini,1
Giovanni Ansaloni,1
Fayçal Ait Aoudia,2
Marcel Arditi,1
Ana Claudia Arias,1
David Atienza,1
José Luis Ayala,1
Erfan Azarkhish,1
Pietro Babighian,1
R. Iris Bahar,1
Andrawes Al Bahou,1
Bharathan Balaji,1
Massimo Ballerini,2
Domenico Balsamo,1
Lorenzo Baraldi,1
Stefano Baraldi,1
Andrea Bartolini,1
Sara Bartolini,1
Giulia Beanato,1
Andrea Beccari,1
Mohamed Bechara,1
Edith Beigné,1
Constantine Bekas,1
David E. Bellasi,1
Simone Benatti,1
Francesco Beneventi,1
Marco Benocci,1
Jakub Beránek,1
Olivier Berder,2
Alessandro Bertacchini,1
Valeria Bertacco,1
Davide Bertozzi,1
Loïc Besnard,1
Maciej Besta,1
Gianluca Biccari,1
Battista Biggio,1
Vedran Bilas,2
Alberto Del Bimbo,2
João Bispo,1
Alessandro Bogliolo,1
Pietro Bonfà,1
Alessio Bonfietti,1
Andrea Boni,2
Elena Bonora,1
Andrea Borghesi,1
Daniele Bortolotti,1
Jonathan Bosser,1
David Boyle,2
Rubén Braojos,1
Michele Brian,1
Thomas Bridi,1
Noé Brun,1
Davide Brunelli,2
Davide Bruni,1
Petrit Bunjaku,1
Andreas Peter Burg,1
Thomas Burger,1
Fred Burghardt,1
Paolo Burgio,1
Alessio Burrello,1
Matteo Cacciari,1
Omar Cafini,1
Carlo Caione,1
Andrea Calimera,1
Roberto Canegallo,1
Alessandro Capotondi,1
Alberto Caprara,1
João M. P. Cardoso,1
Salvatore Carta,1
Filippo Casamassima,2
Giuliano Castelli,1
Francky Catthoor,3
Matheus A. Cavalcante,1
Carlo Cavazzoni,1
Lukas Cavigelli,2
Claudia Cecchetto,2
Daniele Cesarini,1
Ashutosh Chakraborty,1
Naehyuck Chang,1
Kwang-Ting Cheng,1
Stefano Cherubin,1
Lorenzo Chiari,1
Woo-Seok Choi,1
Eui-Young Chung,1
Tullio Salmon Cinotti,1
Fabien Clermidy,1
Radim Cmar,1
Christian Conficoni,1
Jeremy Constantin,1
Francesco Conti 0001,1
Henk Corporaal,1
Ayse K. Coskun,1
Alessandra Costanzo,2
Philippe Coussy,1
Marco Crescentini,1
Domenico Cristaudo,1
Rita Cucchiara,1
Crescenzo D'Alessandro,1
Matteo Dall'Osso,1
Marcello Dalpasso,1
Robin Danilo,1
Anup Das 0001,1
Satyajit Das,1
Martino Dazzi,1
Philippe Degen,1
Wim Dehaene,1
Masoud Dehyadegari,1
Jeremiah D. Deng,1
Maurizio Denna,1
Gianfranco Deriu,1
Giuseppe Desoli,1
Roberto Diversi,1
Ahmed Yasir Dogan,1
Denis Dondi,1
Monica Donno,1
Nicola Drago,1
Stefan Draskovic,1
Karthik Duraisami,1
Denis Dutoit,1
Manuel Eggimann,2
Xin Fan,4
Elisabetta Farella,2
Schekeb Fateh,1
Hamed Fatemi,1
Michele Favalli,1
Cesare Ferri,1
Federico Ficarelli,1
Elisa Ficarra,1
Eric Flamand,1
Philippe Flatresse,1
Björn Forsberg,1
Nikos Fragoulis,1
Francesco Fraternali,1
Martin Frimmer,2
Shinobu Fujita,1
Franco Fummi,1
Davide Gadioli,1
Gianluca Gallo,1
Manuel Le Gallo,1
Angelo Garofalo,1
Matthieu Gautier,2
Michael Gautschi,1
Aman Gayasen,1
Georgi Gaydadjiev,1
Amirali Ghofrani,1
Luca Giovannini,1
Alberto Girolami,1
Salvatore Di Girolamo,1
Florian Glaser,1
Christelle Gloor,1
Peter W. Glynn,1
Martin Golasowski,1
Andres Gomez 0001,2
José Ignacio Gómez,1
Luc Van Gool,2
Massimo Gottardi,1
Eckhard Grass,1
Pierre Greisen,1
Tobias Grosser,1
R. Grottesi,1
Emanuele Gruppioni,1
David Gschwend,1
Leonardo Guardati,1
Marco Guermandi,1
Alessio Guerri,1
Carlotta Guiducci,1
Rajesh E. Gupta,1
Rajesh K. Gupta 0001,1
Frank K. Gürkaynak,1
José Pineda de Gyvez,2
Pascal Hager,1
Mazen Hajjar,1
Pavan Kumar Hanumolu,1
Zdenek Hanzálek,1
Germain Haugou,1
Christoph Heer,1
Maurice Herlihy,1
Román Hermida,1
Michael Hersche,1
Torsten Hoefler,1
Qiuting Huang,1
Ali Ibrahim,3
Aya Ibrahim,1
Alessandro Ivaldi,1
Vijay Jain,2
Antoine Jalabert,1
Axel Jantsch,2
Vana Jelicic,2
Petar Jokic,2
Sven Jonsson,1
Jaume Joven,1
Matthias Jung 0001,1
Hubert Kaeslin,1
Mohammad Reza Kakoee,1
V. Kamakoti,1
Mahmut T. Kandemir,1
Pentti Kanerva,1
Kyungsu Kang,1
Victor Javier Kartsch,1
Geethan Karunaratne,1
Aliaksei Kerhet,2
Hasan Khalifeh,1
Yasser Khan,1
Iyad Al Khatib,1
Thomas Korak,1
Matthias Korb,2
Ulrich Kremer,1
Milos Krstic,1
Anish S. Kumar,1
M. Pawan Kumar,1
Michael D. Kuo,1
Andreas Kurth,1
Lea Landucci,1
Alessandro Lanza,2
Massimo Lanzoni,1
Luca Larcher,1
Imane Lasri,1
Miguel Angel Lastras-Montaño,1
Emanuele Lattanzi,1
Yusuf Leblebici,1
Francesco Leonardi,2
Antonio Libri,2
Antonio Lioy,1
Yubo Liu,1
Mirko Loghi,1
Daniela Loi,1
Igor Loi,1
Michele Lombardi 0001,1
Paolo Lombardo,1
Clemens Lombriser,1
Marisa López-Vallejo,1
Antonio Loquercio,1
Yung-Hsiang Lu,2
Daniele Ludovici,1
Luca Macchiarulo,2
Stefan Mach,2
Alberto Macii,1
Enrico Macii,1
Jan Madsen,1
Shankar Mahadevan,1
Mufti Mahmud,2
A. Cristiano I. Malossi,1
Candida Manelfi,1
Stefan Mangard,1
Mauro Mangia,1
Marco Mantovani,1
Paul Marchal,1
Luca De Marchi,1
Lorenzo Marconi,1
Stevan Jovica Marinkovic,2
Andrea Marongiu,1
Kevin J. M. Martin,1
Jan Martinovic,1
Achille Marzocchi,1
Michael Masin,1
Daniele Masotti,1
Diego Masotti,2
Joel Matejka,1
Alfio Di Mauro,1
Christoph Mayer 0007,1
Philipp Mayer,2
Simone Medardoni,1
Pascal Andreas Meinerzhagen,1
Paolo Meloni,1
Diego Melpignano,1
Jose Manuel Mendias,1
Francesco Menichelli,1
Alisha Menon,1
Fabian Mentzer,1
Pietro Mercati,1
Geoff V. Merrett,2
Giovanni De Micheli,1
Michela Milano,1
Bojan Milosevic,1
Svetlana Minakova,1
Subhasish Mitra,1
Siamak Mohammadi,1
Ali Moin,1
Fabio Montagna,1
Tali Moreshet,1
Serena Morigi,1
Bernhard Moser,1
Clemens Moser,1
Beat Muheim,1
Michael Mühlberghuber,1
Fabrizio Mulas,1
Srinivasan Murali,1
Amy L. Murphy,2
Rustam Nabiev,1
Roberto Naldi,1
Christine Nardini,1
Ricardo Nobre,1
Lukás Novotný,2
Giuseppe Odasso,1
Brendan O'Flynn,2
Simon Ogg,1
Mauro Olivieri,1
Elvira Omerbegovic,1
Francesco Paci,1
Giacomo Paci,1
Ali Pahlevan,1
Giuseppe A. Paleologo,1
Gianluca Palermo,1
Martin Palkovic,1
Daniele Palossi,2
Francesca Palumbo,1
Ivan Miro Panades,1
Mario Paoli,2
Dimitra Papagiannopoulou,1
Francesco Papariello,1
Fabio Pareschi,1
Kimish Patel,1
Francesco Paterna,1
Gianna Paulin,1
Nuria Pazos,1
Chiara Petrioli,3
Augusto Pieracci,1
Chuck Pilkington,1
Andy D. Pimentel,1
Christian Pinto,1
Pedro Pinto,1
Maura Pintor,1
Luis Piñuel,1
Alessandro Pisano,1
Federico Pittino,1
Rajeev Piyare,2
Francesco Poletti,1
Tommaso Polonelli,2
Massimo Poncino,1
Emanuel M. Popovici,2
Danilo Porcarelli,2
Miguel de Prado,1
Massimo Del Prete,2
Fabrizio Pro,1
Christian W. Probst,1
Antonio Pullini,2
Martin K. Purvis,1
Stefano Quer,1
Jan M. Rabaey,1
Luigi Raffo,1
Shivani Raghav,1
Abbas Rahimi,1
Dara Rahmati,1
René Reimann,2
Bruno Riccò,1
Oscar Ripolles,1
Laura Rocchi,1
Mahsan Rofouei,1
Daniel Roggen,1
Erven Rohou,1
Aldo Romani,1
Giovanni Romeo,1
Davide Rossi,1
Simona Rossi,1
Riccardo Rovatti,1
Giovanni Rovere,1
Duncan Roweth,1
Martino Ruggiero,1
Annachiara Ruospo,1
Manuele Rusci,1
Georg Rutishauser,1
MohammadSadegh Sadri,1
Mattia Salvaro,1
Giovanni A. Salvatore,2
Bruno Samorì,1
Ernesto Sánchez 0001,1
Birgit Sanders,1
Nico Sanna,1
Dolly Sapra,1
Hamid Sarbazi-Azad,2
Majid Sarrafzadeh,1
Ashoka Visweswara Sathanur,1
Davide Scaramuzza,1
Riccardo Scarsi,1
Michael Schaffner,2
Florian Scheidegger,1
Peter Schelkens,2
Pasquale Davide Schiavone,1
Robert Schilling,1
Kaspar Schindler,1
Manuel Schmuck,1
Timo Schneider,1
Philipp Schönle,1
Fabian Schuiki,1
Donatella Sciuto,2
Abu Sebastian,1
Ciprian Seiculescu,1
Giuseppe Serra 0001,1
Gianluca Setti,1
Natalia Shepeleva,1
Guanghua Shu,1
Polly Siegel,1
Lukas Sigrist,2
Cristina Silvano,1
Tajana Simunic,1
Prassanna Sithambaram,1
Katerina Slaninová,1
Aljoscha Smolic,1
Michal Sojka,1
David Solans,1
Lorenzo Spadaro,2
Christian Spagnol,2
Jens Sparsø,1
Dora Spenza,2
Suresh Srinivasan,1
Luigi di Stefano,2
Todor P. Stefanov,1
Stergios Stergiou,1
Arthur Stoutchinin,1
Alessandro Strano,1
Igor Susmelj,1
Giuseppe Tagliavini,1
Mrunmay Talegaonkar,1
Senam Tamakloe,1
Rutuparna Tamhankar,1
Konstantin Taranov,1
Marco Tartagni,1
Giampietro Tecchiolli,1
Adam Teman,1
Ilias Theodorakopoulos,1
Lothar Thiele,2
Andrea Tilli,1
Radu Timofte,3
Jonathan Ting,1
Marco Tomasini,1
Federico Tombari,2
Nicola Torpei,1
Andreas Traber,1
Gerhard Tröster,1
Michael Tschannen,1
Thomas Unterluggauer,1
Maurizio Valle,4
Pablo García Del Valle,1
Enrico Valli,1
Pierre Vandergheynst,1
Stefano Vassanelli,2
Marian Verhelst,1
Narayanan Vijaykrishnan,1
Francisco Gilabert Villamón,1
Emanuele Vitali,1
Pascal Vivet,1
Pirmin Vogel,1
Stefano Volinia,1
Patrick Vuillod,1
Xiaying Wang,2
Alex S. Weddell,1
Norbert Wehn,1
Da Wei,2
Christian Weis,1
Thomas Wiatowski,1
Samuel Willi,1
Alexandre Yakovlev,2
Natasha Yamamoto,1
Nasser Yazdani,1
Terry Tao Ye,1
