node,degree centrality
Klaus R. Dittrich,1
AnHai Doan,10
Byron Dom,1
Alexandre V. Evfimievski,1
Ahmed K. Ezzat,1
Daniela Florescu,3
Michael J. Franklin,6
Juliana Freire,3
Johann-Christoph Freytag,3
Ariel Fuxman,2
Hector Garcia-Molina,9
Dieter Gawlick,5
Narain H. Gehani,2
Johannes Gehrke,5
Sakti P. Ghosh,2
Sreenivas Gollapudi,1
Behzad Golshan,2
Tyrone Grandison,1
Jim Gray 0001,5
Le Gruenwald,3
Daniel Gruhl,3
Dimitrios Gunopulos,14
Ashish Gupta 0001,3
Peter J. Haas,2
Alon Y. Halevy,8
Alan Halverson,2
Joseph M. Hellerstein,7
C. T. Howard Ho,2
Bryan Hooi,6
Samuel Ieong,1
Tomasz Imielinski,2
Yannis E. Ioannidis,8
H. V. Jagadish,13
Christopher M. Johnson,1
Anitha Kannan,1
Krishnaram Kenthapadi,2
Martin L. Kersten,5
Jerry Kiernan,1
Henry F. Korth,4
Donald Kossmann,8
Raghu Krishnapuram,2
Krishna Kummamuru,1
Hady Wirawan Lauw,4
Kristen LeFevre,2
Michael E. Lesk,5
Frank Leymann,2
Bruce G. Lindsay 0001,3
Miron Livny,5
David B. Lomet,4
Samuel Madden,6
Roger Magoulas,3
David Maier 0001,9
Heikki Mannila,6
Volker Markl,5
Nimrod Megiddo,1
Sharad Mehrotra,9
Manish Mehta 0002,1
Tova Milo,6
C. Mohan 0001,3
Hoa Nguyen,1
Alexandros Ntoulas,1
Christopher Olston,6
Beng Chin Ooi,17
Tim O'Reilly,3
Evangelos E. Papalexakis,6
Stelios Paparizos,1
Michael J. Pazzani,6
Hamid Pirahesh,4
Giuseppe Psaila,1
Prabhakar Raghavan,4
Ralf Rantzau,1
Christopher Ré,5
Andreas Reuter 0001,1
Jorma Rissanen,1
Sunita Sarawagi,3
Hans-Jörg Schek,6
Timos K. Sellis,9
John C. Shafer,2
Kyuseok Shim,5
Abraham Silberschatz,7
Amit Somani,1
Hyun Ah Song,2
Ramakrishnan Srikant,2
J. Srinivasan,1
Michael Stonebraker,9
Dan Suciu,6
Arun N. Swami,5
Alexander S. Szalay,6
Evimaria Terzi,3
Shiby Thomas,1
Panayiotis Tsaparas,2
Jeffrey D. Ullman,9
Raja Velu,1
Todd Walter,5
Gerhard Weikum,9
Edward L. Wimmers,3
Yirong Xu,1
Stanley B. Zdonik,6
Krste Asanovic,2
Nick G. Duffield,3
Hoda Eldardiry,3
Ameer Haj-Ali,2
Sungchul Kim,3
Eunyee Koh,2
Ramana Rao Kompella,1
John Boaz Lee,3
Jennifer Neville,2
Giang Hoang Nguyen,1
Fabrizio Petrini,2
Anup Rao,2
Ryan A. Rossi,3
Yakun Sophia Shao,2
Shaden Smith,2
Ion Stoica,3
Ancy Sarah Tom,2
Liangzhen Xia,1
Yunhong Xu,1
Minlan Yu,1
Rong Zhou 0001,3
Rashid Ansari,3
Donatello Arienzo,3
A. Enis Çetin,3
Moo K. Chung,2
Giorgio Conte,2
Emily L. Dennis,3
Ira Driscoll,3
Jamie Feusner,3
Angus G. Forbes,3
Johnson J. GadElkarim,4
Lei Guo,5
Heng Huang,8
Johnson J. G. Keiriz,3
Laura E. Korthauer,3
Anand R. Kumar,4
Melissa Lamar,2
Hyekyoung Lee,2
Annmarie MacNamara,4
Lubna Shibly Mokatren,3
Zachery Morrissey,2
K. Luan Phan,4
Dan Schonfeld,5
Reza Tadayonnejad,4
Haoteng Tang,3
Manu Mathew Thomas,2
Paul M. Thompson,6
Ran Xu,5
Shaolin Yang,3
Fatos T. Yarman-Vural,3
Allen Q. Ye,2
Aifeng Zhang,4
Max Ferguson,1
Kincho H. Law,2
Y. Tina Lee,2
Anantha Narayanan,2
Valeria Vitelli,1
Enrico Zio,2
Rabeeh Ayaz Abbasi,2
Dirk Ahlers,1
Naif R. Aljohani,1
Mohammed Saeed Alkatheiri,1
Suzan Almutairi,1
Muhammad Ahtisham Aslam,1
José Ramón Cano,1
Ali Daud,2
Hussain Dawood,1
Salvador García,1
Muhammad Usman Ilyas,1
Muhammad Murtaza Khan,1
Saoucene Mahfoudh,1
Onaiza Maqbool,2
Rashid Mehmood,1
Mubashar Mushtaq,1
Sajid Saleem,1
Saad Saleh,1
Rossano Schifanella,1
Erik Wilde,1
Susan Y. Bookheimer,1
Matthew D. Lieberman,1
Teena Moody,2
Salvatore Torrisi,1
Anupam Bhattacharjee,1
Russell L. Finley Jr.,1
Shazzad Hosain,1
Shahriyar Hossain,1
Aminul Islam,1
Hasan M. Jamil,1
Craig Baldwin,1
Branislav Bosanský,1
Matthew Brown 0002,1
Zhan Bu,3
Chun Cao,1
Donggang Cao,2
Jie Cao 0001,7
Bing Chen,1
Bo Chen,12
Haipeng Chen 0001,1
Xiangqun Chen,3
Daijie Cheng,1
Gopalasamy R. Clements,1
Joseph DiRenzo,1
Fei Fang,2
Lei Feng,2
Zhiyong Feng 0002,5
Ya'akov Gal,1
Jiarui Gan,2
Yang Gao,5
Nicola Gatti 0001,1
Xiaohong Guan,3
Qingyu Guo,1
Galit Haim,1
Xianpei Han,1
Jianye Hao,2
Noam Hazon,1
Shuo He,1
Yihui He,1
Yujing Hu,1
Gang Huang 0001,3
Manish Jain,1
Nicholas R. Jennings,1
Jiuchuan Jiang,2
Yichuan Jiang,2
David Kempe 0001,1
Christopher Kiekintveld,1
Sarit Kraus,2
Wai Y. Lam,1
Andrew Lemieux,1
Victor R. Lesser,4
Cyril Leung,4
Jianfeng Li,2
Shuangqing Li,1
Shuxin Li,1
Xiaohong Li 0001,2
Yan Li,14
Donghui Lin,1
Tie-Yan Liu,10
Yuan Liu 0002,2
Xiapu Luo,4
Junming Ma,1
Xiaobo Ma,1
Ben Maule,2
Garrett Meyer,1
Chunyan Miao,13
Thanh Hong Nguyen,1
Fernando Ordóñez,1
Noseong Park,1
Rob Pickles,1
Tao Qin,8
Wei Qiu,1
Tianwei Qu,1
Jiang Rong,1
Sandip Sen,1
Paolo Serafino,1
Zhiqi Shen,9
Peng Shi,3
Zhongzhi Shi,9
Eric Anyung Shieh,1
Matthias Chan Yong Shun,1
Kwang Mong Sim,2
Amandeep Singh,1
Satinder P. Singh,1
Yeng Chai Soh,1
Jinhua Song,1
V. S. Subrahmanian,2
Le Sun,4
Milind Tambe,2
Lianggui Tang,1
Long Tran-Thanh,1
Carmine Ventre,1
Yevgeniy Vorobeychik,1
Hao Wang 0013,1
Rundong Wang,1
Wanyuan Wang,2
Xinrun Wang,1
Zhen Wang,5
Michael J. Wooldridge,3
Yanhai Xiong,2
Miao-Chun Yan,1
Rong Yang,2
Yue Yin,1
Runsheng Yu,1
Jie Zhang 0002,5
Jie Zhang 0008,1
Youzhi Zhang,1
Mengchen Zhao,2
Yujian Zhu,1
Michael Zink,1
Tesi Aliaj,1
Dimitrios Amaxilatis,1
Luca Becchetti,1
Alessandro Bessi,1
Andrei Z. Broder,3
Guido Caldarelli,1
David Carmel,1
Carlos Castillo 0001,3
Ioannis Chatzigiannakis,1
Anirban Dasgupta 0001,2
Adriano Fazzone,1
Evgeniy Gabrilovich,2
Aristides Gionis,6
Fabrizio Grandoni 0001,1
Pascal Van Hentenryck,1
Vanja Josifovski,3
Bart de Keijzer,1
Adam Kirsch,1
Ravi Kumar 0001,6
Jakub Lacki,1
Stefano Leonardi,2
Mohammad Mahdian,3
Ida Mele,1
Cristina Menghini,1
Laurent D. Michel,1
Fabio Petroni,1
Stefano Piersanti,1
Kunal Punera,3
Walter Quattrociocchi,1
Lance Riedel,1
Piotr Sankowski,1
Antonio Scala,1
Guido Schäfer,2
Chris Schwiegelshohn,2
Fabrizio Silvestri,3
Mara Sorella,1
Eli Upfal,1
Yannis Vergados,1
Michela Del Vicario,1
Andreas Wiese,1
Na Zhu,1
Fabiana Zollo,1
Lisa Amini,4
Suresh Aryangat,1
Michael D. Beynon,1
Alain Biem,5
Ümit V. Çatalyürek,3
Andy Frenkiel,2
Martin Hirzel,3
Ravishankar K. Iyer,4
Gabriela Jacques-Silva,3
Rohit Khandekar,8
Jik-Soo Kim,1
Richard King,1
Vibhore Kumar,5
Tahsin M. Kurç,1
Beomseok Nam,1
Senthil Nathan,1
Sujay Parekh,6
Yoonho Park,1
Wim De Pauw,2
Michael Pfeifer,2
Louiqa Raschid,2
Joel H. Saltz,2
Scott Schneider 0001,3
Philippe Selo,1
Robert Soulé,3
Michael Spicer,1
Alan Sussman,1
Chitra Venkatramani,7
Huayong Wang,3
Xiaolan Joy Zhang,2
Sara Casolari,4
Mirco Marchetti,2
Francesca Mazzoni,3
Marcello Nuccio,2
Marcello Pietri,2
Stefania Tosi,2
Paolo Valente,1
Sara Evensen,1
Vivian Li,1
Andrei Lopatenko,1
Daniela Stepanov,1
Yoshihiko Suhara,1
Wang Chiew Tan,1
Yinzhan Xu,1
Kate Smith-Miles,3
Jonathan Alon,2
Rommel Alonzo,1
Ashwin Ramesh Babu,1
Xavier Baró,1
Morris Bell,1
Margrit Betke,3
James Robert Brady,1
Christopher Conly,1
Alex Dillhoff,1
Paul Doliotis,1
Dylan Ebert,1
Hugo Jair Escalante,2
Sergio Escalera,1
Marnim Galib,1
Srujana Gattupalli,1
Amir Ghaderi,1
Sakher Ghanem,1
Reza Ghoddoosian,1
Jordi Gonzàlez 0001,1
Isabelle Guyon,2
Benjamin Hamner,2
Jaakko Hollmén,2
Junzhou Huang,4
Pat Jangyodsuk,1
Farhad Kamangar,1
Dimitrios I. Kosmopoulos,1
Alexios Kotsifakos,1
Shiba Kuanar,1
Fillia Makedon,1
Christopher McMurrough,1
Vangelis Metsis,1
Xin Miao,2
Carol Neidle,1
Panagiotis Papapetrou,3
Michalis Potamias,2
K. R. Rao,1
Miguel Reyes,1
Stan Sclaroff,3
Soheil Shafiee,1
Ali Sharifara,1
Leonid Sigal,4
Alexandra Stefan,2
Konstantinos Tsiakas,1
Jun Wan 0001,1
Haijing Wang,1
Jingbin Wang,1
Wei Xiang,2
Hong Heather Yu,4
Quan Yuan,1
Zhong Zhang 0008,1
Haohan Zhu,2
Sarah Allen,1
Scott Coughlin,2
Kevin Crowston,1
Mahboobeh Harandi,1
Corey Brian Jackson,1
Vicky Kalogera,1
Aggelos K. Katsaggelos,3
Shane L. Larson,1
Carsten S. Østerlund,1
Neda Rohani,2
Joshua R. Smith,1
Laura Trouille,1
Michael Zevin,2
Yuxiang Chen,1
Ruiqi Cheng,1
Guishan Dong,1
Jia Fan,1
Xiangchu Feng,1
Yan Hao,1
Yao Hao,1
Weijian Hu,1
Xiao Huang,3
Feng Li,5
Huabing Li,1
Ting Li,6
Wenxiu Lian,1
Shufei Lin,1
Dong Liu,3
Ningbo Long,1
Shuqi Lou,1
Qianbo Lu,1
Dongming Sun,1
Yao Sun,4
Chen Wang 0040,1
Dingkang Wang,1
Kaiwei Wang,1
Jianlou Xu,1
Kailun Yang,1
Xiao Bai 0001,3
Horst Bunke,1
Dongdong Chen 0003,1
Jian Cheng 0001,4
Francisco Escolano,1
Lin Han,2
Edwin R. Hancock,3
Guosheng Hu,2
Yiqun Hu,2
Yuhang Jiao 0001,3
Yuanheng Liang,1
Peng Ren 0001,1
Luca Rossi 0004,2
Wenzhong Tang,1
Andrea Torsello,1
Beizhan Wang,1
Chaoyan Wang,1
Jianbing Xiahou,1
Chuanyu Xu,1
Lixiang Xu,2
Zhuobin Xu,2
Cheng Yan,1
Haichuan Yang,2
Zhiling Ye,1
Zhihong Zhang,3
Jun Zhou 0001,2
Federica Aquilani,1
Marco Bernardo 0001,2
M. Claudia Clò,1
Dieter Fiems,1
Jean-Michel Fourneau,1
Peter G. Harrison,1
Giuseppe Iazeolla,2
Paola Inverardi,1
Mohsin Raza Jafri,1
C. Manconi,1
Antinisca Di Marco,1
Andrea Marin,1
Moreno Marzolla,1
Ivan Mura,1
Vittoria de Nitto Persone,1
Gian-Luca Dei Rossi,1
Marta Simeoni,1
Ivan Stojic,1
Richard Anderson,1
Ying Hu,2
Madhukar R. Korupolu,1
Mukesh K. Mohania,5
Sougata Mukherjea,1
Péter Pesti,2
Siva Ravada,1
Prasan Roy,2
Sangeetha Seshadri,3
Aameek Singh,5
Ting Wang 0006,3
Matt Weber,2
Emre Yigitoglu,3
Chao Chen,10
Huangke Chen,4
Junjie Chen 0007,4
Lidong Chen,2
Zhun Fan,2
Taosheng Fang,2
Hui Guo,5
Haoran Ji,2
Li Ma,4
Yiyang Shao,2
Guanlin Wu,3
Meng Wu,4
Wenhua Xiao,4
Huining Yan,3
Laurence T. Yang,12
Yutong Yuan,2
Guoliang Zhang,2
Maojun Zhang,3
Xiongtao Zhang,1
Wen Zhou,2
Yun Zhou,2
Yisong Chang,2
Licheng Chen,1
Mingyu Chen 0001,3
Zehan Cui,1
Haiyang Ding,1
Jianping Fan 0002,1
Bowen Huang,1
Yongbing Huang,1
Yong Li,5
Yupeng Li,2
Lei Liu,12
Li Liu 0038,1
Zhuoyue Liu,5
Tianyue Lu,1
Jiuyue Ma,1
Sally A. McKee,2
Yuan Ruan,1
Yiwen Shao,1
Kunpeng Song,5
Xiufeng Sui,1
Ninghui Sun,1
Guangming Tan,1
Dan Tang,1
Sa Wang,1
Yanan Wang,3
Chengyong Wu,1
Jianwei Xu,1
Tianni Xu,1
Yuan Xu,2
Zhiwei Xu,5
Yingchun Yang,6
Erlin Yao,1
Zhicheng Yao,1
Zihao Yu,1
Qingbo Yuan,1
Xusheng Zhan,1
Ke Zhang,3
Lixin Zhang 0002,3
Yan Zhu 0016,1
Monireh Abdoos,1
Mara Abel,1
Maicon de Brito do Amarante,1
V. F. Argenta,1
Alexandre Tavares Baraviera,1
Eduardo W. Basso,1
Gustavo E. A. P. A. Batista,3
Felipe S. Boffo,1
Rafael H. Bordini,1
Juan C. Burguillo,1
Daniel Cagara,1
Pádraig Mac Carron,1
Jorge C. Chamby-Diaz,1
Camelia Chira,1
Silvio R. Dahmen,1
Paulo Martins Engel,1
Daniel Epstein,1
Paulo R. Ferreira Jr.,1
Tal Grinshpoun,1
Ricardo Grunitzki,1
Mohammad Rashedul Hasan,1
Robert Junges,1
Ralph Kenna,1
Franziska Klügl-Frohnmeyer,2
Fernando Luiz Koch,1
Andrew Koster,1
Vadim Levit,1
Fabiana Lorenzi,1
André M. Machado,1
Amnon Meisels,1
Mariana Recamonde Mendoza,1
Maria Carolina Monard,1
Naser Mozayani,1
Kai Nagel,1
Ingrid Nunes,1
Denise de Oliveira,1
Thiago B. F. de Oliveira,1
Sascha Ossowski,1
Ana Peleteiro-Ramallo,1
Sandra D. Prado,1
Anita Raja,1
Gabriel de Oliveira Ramos,1
Francesco Ricci 0001,2
Marcus Ritt,1
Rosaldo J. F. Rossetti,1
Cássia Trojahn dos Santos,1
Daniela Scherer dos Santos,1
Fernando dos Santos,1
Björn Scheuermann 0001,1
Luciana F. Schroeder,1
Bruno C. da Silva 0001,1
Roberto da Silva,1
Marcelo de Souza,1
Anderson R. Tavares,1
Rosa Maria Vicari,1
Giuseppe Vizzari,1
Joachim Wahle,1
Samuel Justo Waskow,1
Kenneth Adamson,1
Zhi An,1
Sarabjot S. Anand,2
John M. C. C. Anderson,1
Yaxin Bi,1
Johann Borenstein,1
Fiona Browne,1
Alex G. Büchner,1
Jianyong Cai,1
Jie Cheng,1
Bingning Dai,1
S. Misbah Deen,1
Jianfeng Du,1
Werner Dubitzky,2
Ivo Düntsch,1
David H. Glass,1
Kieran Greer,1
Jane Grimson,1
Jiwen Guan,1
Z. Guan,1
Gongde Guo,2
Zhongtian He,1
Colm Higgins,1
Jun Hong 0001,1
Xi Huang,1
John G. Hughes,1
M. Elizabeth C. Hull,1
Lincoln A. Jaros,1
Yan Jin,3
Zhi Jin,4
Rashid Hafeez Khokhar,1
Yoram Koren,1
Joanne Lamb,1
Simon P. Levine,1
Zhining Liao,1
Daniel Hiak Ong Ling,1
Dayou Liu,5
Weiru Liu,2
Philippe Lopes,1
Ruqian Lu,5
Zhihui Luo 0002,1
Weng Zu Mao,1
Sally I. McClean,1
Barry McCollum,1
F. J. McErlean,1
T. Martin McGinnity,1
Kedian Mu,1
Maurice D. Mulvenna,1
Peter G. O'Donoghue,1
P. C. Ojha,1
Jin Pei,1
Girijesh Prasad,1
Guilin Qi,1
Niall Rooney,1
Alfons Schuster,1
Bryan W. Scotney,1
J. Shao,1
Mary Shapcott,1
ShengLi Shi,1
P. M. Stewart,1
Hui Wang 0001,1
Ying Wang 0011,1
Daiyue Weng,1
John A. White,1
Qingxiang Wu,1
I. R. Young,1
Anbu Yue,1
W. Donald Frazer,1
Huan Gui,5
Haishan Liu,2
Himanshu Mangla,1
Gaurav Mathur,1
Bharatram S. Natarajan,1
Christian Posse,1
Ya Xu,1
Muhammad Alam,1
Abdulhameed Alelaiwi,3
Ruhul Amin,1
A. Taufiq Asyhari,1
Mohammed Atiquzzaman,1
Saiful Azad,1
Xu Bai,1
Anirban Basu,1
Rabeya Bosri,1
Yiqiao Cai,2
Aniello Castiglione,3
Jianer Chen,2
Shuai Chen,3
Yonghong Chen,2
Yuanfang Chen,4
Kim-Kwang Raymond Choo,5
Qiong Dai,2
Wan-Chun Dou,2
Bin Feng,1
Jun Feng 0007,1
Mehdi Gheisari,1
Jibing Gong,4
Cheng Guo 0001,1
Mohammad Mehedi Hassan,3
Thaier Hayajneh,2
Rasheed Hussain,1
SK Hafizul Islam,1
Weijia Jia,5
Lei Jiang,1
Wenjun Jiang,7
Yingmo Jie,1
Joarder Kamruzzaman,1
Kyungtae Kang,2
Marimuthu Karuppiah,1
Muhammad Faizan Khan,1
Shinsaku Kiyomoto,1
Sy-Yen Kuo,3
Ibnu Febry Kurniawan,1
Jing Li,20
Mingchu Li,2
Shaohua Liang,1
Anfeng Liu,4
Lin Liu,9
Xiangyong Liu,1
Xuefeng Liu,4
Rongxing Lu,4
Entao Luo,1
Ningqi Luo,1
Hongli Nie,1
Heekuck Oh,1
Abdullah Al Omar,1
Juyoung Park,1
Zhen Peng,1
Lianyong Qi,2
Hafiz ur Rahman,1
Md. Arafatur Rahman,1
Mohammad Shahriar Rahman,1
Nadia Refat,1
Qusay Medhat Salih,1
Meijing Shan,1
Wei Shi,6
Junggab Son,1
Majing Su,2
Chenggen Sun,3
Mir Sajjad Hussain Talpur,1
Kun Tang,2
Hai Tao,2
Zhiyong Teng,3
Hui Tian 0002,1
Pandi Vijayakumar,2
Dan Wang,7
Guojun Wang 0001,4
Tian Wang 0001,3
Wenhua Wang,3
Gary M. Weiss,2
Sheng Wen,2
Jie Wu 0001,6
Mande Xie,1
Xiaofei Xing,1
Guixi Xiong,2
Jiajia Yang,1
Wenyin Yang,1
Pengfei Yin,1
Aliuz Zaman,1
Jiandian Zeng,1
Guangxue Zhang,1
Hekai Zhang,3
Richong Zhang,4
Xuyun Zhang,3
Yangyang Zhang,4
Xuan Zhao,1
Jiyuan Zhou,1
Talel Abdessalem,2
Carlos Alzate,1
Robert Anderson 0001,1
Eduard Ayguadé,4
Manuel Baena-García,1
Maroua Bahri,1
José L. Balcázar,2
Jean Paul Barddal,2
Steven Barth,1
Francesco Bonchi,7
Abdelhamid Bouchachia,1
Dihia Boulegane,1
Rafael Morales Bueno,1
José del Campo-Ávila,1
José M. Carmona-Cejudo,1
Mostafa Haghir Chehreghani,1
Gillian Dobbie,3
Fabrício Enembreck,2
Luis Eduardo Boiko Ferreira,1
Eibe Frank,2
João Gama,9
Ricard Gavaldà,1
Heitor Murilo Gomes,2
Cheng He,3
José R. Herrero,2
Geoff Holmes 0001,3
Dino Ienco,1
Timm Jansen,2
Nikola K. Kasabov,1
Richard Kirkby,1
Yun Sing Koh,4
Nicolas Kourtellis,1
Philipp Kranen,2
Hardy Kremer,2
Jesus L. Lobo,1
Antoni Lozano,1
Silviu Maniu,1
Diego Marron,2
Rodrigo Fernandes de Mello,1
Anna Monreale,1
Jacob Montiel,2
Gianmarco De Francisci Morales,2
Moamar Sayed Mouchaweh,1
Arinto Murdopo,2
Nacho Navarro,2
Patrice Nivaggioli,1
Izaskun Oregi,1
Russel Pears,1
Bernhard Pfahringer,2
Drew Pletcher,1
Pascal Poncelet,1
Cristina Precup,1
Andrian Putina,1
Antti Puurula,2
Jianfeng Qian,2
Massimo Quadrana,1
Rita P. Ribeiro,1
Dario Rossi,1
Sripirakas Sakthithasan,1
Thomas Seidl 0001,3
Javier Del Ser,1
Feiyang Sun,1
Jing Tao,4
Emanuele Della Valle,1
Di Wang,8
Pinghui Wang,2
Indre Zliobaite,2
Assad Abbas,1
Mazhar Ali,3
Emna Baccour,1
Pascal Bouvry,2
Eusebi Calle,1
Aftab Ahmed Chandio,1
Dan Chen 0001,1
Aiman Erbad,1
Nasir Ghani,1
Mohsen Guizani,6
Khizar Hayat,1
Mohamed Hefeeda,1
Osman Khalid,2
Atta ur Rehman Khan,1
Samee Ullah Khan,4
Joanna Kolodziej,1
Hongxiang Li,1
Juan Li,4
Sajjad Ahmad Madani,1
Saif Ur Rehman Malik,1
Marc Manzano,1
Tahir Maqsood,1
Nasro Min-Allah,2
Amr Mohamed,1
Saad Mustafa,1
Ubaid ur Rahman,1
Rajiv Ranjan,2
Junaid Shuja,1
Zhuo Tang,5
Nikos Tziritas,1
Saeeda Usman,1
Bharadwaj Veeravalli,5
Lizhe Wang,6
Chuliang Weng,6
Cheng-Zhong Xu 0001,4
Nan Yang,6
Shui Yu,10
Limin Zhang,1
Albert Y. Zomaya,7
Bob Blainey,1
Daniel Brand,2
Michael G. Burke,1
Calin Cascaval,1
Alok N. Choudhary,5
Manish Gupta 0002,1
Matthew Harren,1
Mahmut T. Kandemir,1
Tirthankar Lahiri,3
Christian A. Lang,4
Lipyeow Lim,3
Sriram Padmanabhan,7
Igor Peshansky,1
Christoph von Praun,1
Ruchir Puri,2
Mukund Raghavachari,1
J. Ramanujam,1
Juan Miguel del Rosario,1
Vivek Sarkar,1
Oded Shmueli,4
Rajeev Thakur,1
Chloé-Agathe Azencott,1
Justin Bedo,4
Christian Bock,1
Dean A. Bodenham,1
Marleen de Bruijne,1
Katherine J. Denby,1
Asger Dirksen,1
Aasa Feragen,1
Joffrey Fitz,1
Zoubin Ghahramani,5
M. Elisabetta Ghisu,1
Dominik Grimm,1
Thomas Gumbsch,1
Omri Guttman,2
Xiao He,1
Max Horn,1
COPDGene Investigators,1
Niklas Kasenburg,1
Yoshinobu Kawahara,1
Risi Kondor,1
Arthur Korte,1
Neil D. Lawrence,1
Limin Li,1
Christoph Lippert,1
Felipe Llinares-López,1
Po-Ling Loh,1
Kurt Mehlhorn,1
Michael Moor,1
Bertram Müller-Myhsok,1
Magnus Nordborg,1
Laetitia Papaxanthos,1
Jesper Johannes Holst Pedersen,1
Jens Petersen,1
Tobias Petri,1
Barbara Rakitsch,1
Malte J. Rasch,3
Bastian Rieck,1
Damian Roqueiro,2
Bernhard Schölkopf,5
Nicol N. Schraudolph,2
Ümit Seren,1
Nino Shervashidze,1
Oliver Stegle,1
Mahito Sugiyama,1
Matteo Togninalli,1
Antti Ukkonen,1
S. V. N. Vishwanathan,3
Peter Wackersreuther,1
Detlef Weigel,1
David L. Wild,1
Krishna Bala,1
Arthur T. Baptista,1
Francesco Calabrese,4
Sid Chaudhuri,1
Eoin Coughlan,1
Philippe Cudré-Mauroux,3
Ernesto Diaz-Aviles,2
Parijat Dube,3
Georgios Ellinas,1
Mark Feblowitz,3
Hanhua Feng,5
Luca Gasparini 0001,2
Yiannis Gkoufas,2
Martin Grund,2
Peter Holland,1
Nooshin Komaee,1
Haris N. Koutsopoulos,3
Jean-François P. Labourdette,1
Hoang Thanh Lam,1
Hang Liu,1
Karol Lynch,1
Alice Marascu,3
Zubair Nabi,2
Dimitrios E. Pendarakis,5
Fabio Pinelli,2
Pascal Pompey,2
Ramu S. Ramamurthy,1
Anand Ranganathan,6
Jason Salzwedel,1
Octavian Udrea,3
Michael Wurst,2
Fan Ye,6
Mo Adda,2
Tony Allen,2
Manal Almutairi,2
Houda Benbrahim,1
Richard Ellis,1
Kostas Karpouzis,1
Ilias Maglogiannis,1
Miltos Petridis,2
Frederick Crabbe,1
Rita Doerr,1
Micha Elsner,1
Alexander Erdmann,1
Raymond Greenlaw,1
Chris Hoffmeister,1
Brian Joseph,1
Marie-Catherine de Marneffe,1
Justin Monroe,1
Donald Needham,1
Robert Pastel,1
Andrew Phillips,1
Stephen Schall,1
John Schultz,1
Steven Simon,1
David Stahl,1
Sarah Standard,1
Naga Ayachitula,2
Yixin Diao,3
Genady Grabarnik,4
Hani Jamjoom,5
David Loewenstern,2
Huiming Qu,4
Daniela Rosu 0001,5
Larisa Shwartz,2
Edward So,6
Maheswaran Surendra,2
Steve Weinberger,2
George S. Avrunin,1
James C. Corbett,1
R. Devarapalli,1
Laura K. Dillon,1
Sastry Duri,1
Robert Moll,1
Sol M. Shatz,1
Robert H. Sloan,3
Jack C. Wileden,1
Yuxiao Dong,7
Qing Ke,3
Xin Pan,4
Shuang Ao,2
Yaoming Cai,2
Chen Chen 0001,2
Leichen Chen,1
Xiaolin Chen,3
Zhikun Chen,3
Jun Du,5
Xiaoping Fang,1
Álvaro Fialho,1
Shaoyuan Fu,2
Junbin Gao,3
Wenyin Gong,1
Qiong Gu,1
Jing Guan,1
Xia Hong 0001,2
Zhibin Hong,6
Chengyu Hu,2
Peng Hu 0001,1
Ruimin Hu,8
Bo Huang 0005,1
Yu Dan Huo,1
Junjun Jiang,3
Liangxiao Jiang,2
Siwei Jiang,1
Xinwei Jiang,3
Zhuo Kang,1
Changhe Li,2
Chaoqun Li,2
Hui Li,13
Xiang Li,18
Zhenhua Li,1
Zuowen Liao,1
Charles X. Ling,6
Qin Liu,7
Xiaobo Liu,1
Xiaobo Liu 0001,3
Yong Liu,4
Yong Liu 0012,3
Zhentao Liu,1
Xinwei Lu,1
Jiayi Ma 0001,2
Yew-Soon Ong,6
Xin Song,1
Jiang Su,1
Shanyu Tang,1
Dianhong Wang,1
Guangjun Wang,1
Haishuai Wang,8
Ling Wang 0001,1
Ruilin Wang,1
Xinxin Wang,3
Yang Wang,8
Yong Wang 0002,1
Zhongyuan Wang,7
Bi Wu,1
Yu Wu,1
Xuesong Yan,1
Ming Yang 0003,1
Chao Yu,2
Dan Zeng,3
Meng Zeng,1
Dongmei Zhang,4
Harry Zhang,1
Liping Zhang 0003,1
Sifa Zhang,1
Li Zhu,7
Basant Agarwal,1
Md. Shad Akhtar,1
Ikhlas Alhussien,1
Davide Anguita,1
Eva Cerezo Bagdasari,1
Rajiv Bajpai,1
Sandra Baldassarri,1
Sivaji Bandyopadhyay,1
Federica Bisio,1
Cristina Bosco,1
HongYun Cai,2
Sandro Cavallari,1
Kevin Chen-Chuan Chang,8
Iti Chaturvedi,1
Minghai Chen,2
Brian Cheng,1
Niyati Chhaya,2
Prerna Chikersal,1
Raymond Chiong,1
David Cornforth,1
Rossana Damiano,1
Dipankar Das 0001,1
Kia Dashtipour,1
Sergio Decherchi,1
Mauro Dragoni,1
Tariq S. Durrani,1
Chris Eckl,1
Steffen Eger,1
Asif Ekbal,1
Paolo Gastaldo,1
Alexander F. Gelbukh,1
Sruthi Gorantla,1
Marco Grassi,1
Claudia Guerreiro,1
Diyana Hamzah,1
Catherine Havasi,3
Ahmad Y. A. Hawalah,1
Devamanyu Hazarika,1
Francisco Herrera,2
Danyuan Ho,1
Newton Howard,1
Xuelei Hu,1
Guang-Bin Huang,3
Win-Bin Huang,1
Zi Huang,15
Isabelle Hupont,1
Amir Hussain,1
Mimansa Jaiswal,1
Peng Jin,2
Apalak Khatua,1
Aparup Khatua,1
Gangeshwar Krishnamurthy,1
Lun-Wei Ku,1
Kenneth Kwok,1
Yang Li 0055,1
Paul Pu Liang,1
Shou-De Lin,3
Siaw Ling Lo,1
